Product Name,Revenue,Demand,Initial Inventory
T-shirt XL 886.0,886,2,5
T-shirt XL 888.0,888,130,325
T-shirt XL 889.0,889,14,35
T-shirt XL 891.0,891,2,5
T-shirt XL 895.0,895,2,5
T-shirt XL 898.0,898,2,5
T-shirt XL 899.0,899,140,350
T-shirt XL 902.0,902,2,5
T-shirt XL 903.81,903.81,0,0
T-shirt XL 908.93,908.93,0,0
T-shirt XL 909.0,909,30,75
T-shirt XL 911.0,911,8,20
T-shirt XL 916.0,916,34,85
T-shirt XL 919.0,919,6,15
T-shirt XL 919.05,919.05,0,0
T-shirt XL 920.95,920.95,0,0
T-shirt XL 921.0,921,16,40
T-shirt XL 921.9,921.9,0,0
T-shirt XL 922.0,922,8,20
T-shirt XL 922.32,922.32,0,0
T-shirt XL 922.86,922.86,0,0
T-shirt XL 925.0,925,8,20
T-shirt XL 927.0,927,10,25
T-shirt XL 931.0,931,2,5
T-shirt XL 936.0,936,12,30
T-shirt XL 939.0,939,66,165
T-shirt XL 940.95,940.95,0,0
T-shirt XL 941.0,941,6,15
T-shirt XL 947.0,947,2,5
T-shirt XL 949.0,949,40,100
T-shirt XL 950.0,950,72,180
T-shirt XL 951.43,951.43,0,0
T-shirt XL 953.57,953.57,0,0
T-shirt XL 955.0,955,4,10
T-shirt XL 958.0,958,38,95
T-shirt XL 962.0,962,12,30
T-shirt XL 967.0,967,72,180
T-shirt XL 968.0,968,100,250
T-shirt XL 969.0,969,104,260
T-shirt XL 969.52,969.52,0,0
T-shirt XL 971.43,971.43,0,0
T-shirt XL 976.0,976,2,5
T-shirt XL 976.79,976.79,0,0
T-shirt XL 978.57,978.57,0,0
T-shirt XL 979.0,979,4,10
T-shirt XL 980.36,980.36,0,0
T-shirt XL 981.25,981.25,0,0
T-shirt XL 984.0,984,2,5
T-shirt XL 985.0,985,2,5
T-shirt XL 988.0,988,106,265
T-shirt XL 990.0,990,2,5
T-shirt XL 992.86,992.86,0,0
T-shirt XL 995.0,995,18,45
T-shirt XL 995.54,995.54,0,0
T-shirt XL 999.0,999,388,970
T-shirt XL nan,,25,65
T-shirt XS 1008.0,1008,8,20
T-shirt XS 1018.0,1018,20,50
T-shirt XS 1031.0,1031,2,5
T-shirt XS 1033.0,1033,40,100
T-shirt XS 1036.0,1036,18,45
T-shirt XS 1039.0,1039,2,5
T-shirt XS 1041.0,1041,2,5
T-shirt XS 1044.0,1044,6,15
T-shirt XS 1053.0,1053,2,5
T-shirt XS 1058.93,1058.93,0,0
T-shirt XS 1063.0,1063,10,25
T-shirt XS 1065.0,1065,12,30
T-shirt XS 1068.0,1068,50,125
T-shirt XS 1070.54,1070.54,0,0
T-shirt XS 1072.0,1072,8,20
T-shirt XS 1073.0,1073,4,10
T-shirt XS 1075.0,1075,80,200
T-shirt XS 1076.0,1076,2,5
T-shirt XS 1083.0,1083,4,10
T-shirt XS 1085.0,1085,4,10
T-shirt XS 1088.0,1088,10,25
T-shirt XS 1089.0,1089,2,5
T-shirt XS 1093.0,1093,10,25
T-shirt XS 1096.0,1096,46,115
T-shirt XS 1097.32,1097.32,0,0
T-shirt XS 1098.0,1098,22,55
T-shirt XS 1099.0,1099,108,270
T-shirt XS 1100.89,1100.89,0,0
T-shirt XS 1105.36,1105.36,0,0
T-shirt XS 1108.0,1108,2,5
T-shirt XS 1111.0,1111,4,10
T-shirt XS 1112.0,1112,162,405
T-shirt XS 1115.0,1115,118,295
T-shirt XS 1122.0,1122,16,40
T-shirt XS 1125.0,1125,92,230
T-shirt XS 1126.0,1126,48,120
T-shirt XS 1127.0,1127,12,30
T-shirt XS 1129.0,1129,26,65
T-shirt XS 1130.0,1130,3,10
T-shirt XS 1132.0,1132,24,60
T-shirt XS 1133.0,1133,156,390
T-shirt XS 1138.0,1138,12,30
T-shirt XS 1139.0,1139,26,65
T-shirt XS 1140.0,1140,22,55
T-shirt XS 1143.75,1143.75,0,0
T-shirt XS 1146.0,1146,14,35
T-shirt XS 1147.0,1147,14,35
T-shirt XS 1149.0,1149,54,135
T-shirt XS 1149.11,1149.11,0,0
T-shirt XS 1152.0,1152,14,35
T-shirt XS 1154.0,1154,2,5
T-shirt XS 1159.82,1159.82,0,0
T-shirt XS 1163.0,1163,102,255
T-shirt XS 1164.0,1164,4,10
T-shirt XS 1165.0,1165,8,20
T-shirt XS 1170.0,1170,2,5
T-shirt XS 1173.0,1173,22,55
T-shirt XS 1186.0,1186,188,470
T-shirt XS 1192.0,1192,4,10
T-shirt XS 1196.0,1196,2,5
T-shirt XS 1199.0,1199,74,185
T-shirt XS 1200.0,1200,2,5
T-shirt XS 1201.0,1201,2,5
T-shirt XS 1204.0,1204,2,5
T-shirt XS 1205.0,1205,4,10
T-shirt XS 1213.0,1213,20,50
T-shirt XS 1220.0,1220,2,5
T-shirt XS 1221.0,1221,20,50
T-shirt XS 1229.0,1229,24,60
T-shirt XS 1233.0,1233,4,10
T-shirt XS 1238.0,1238,42,105
T-shirt XS 1245.0,1245,16,40
T-shirt XS 1254.0,1254,4,10
T-shirt XS 1258.0,1258,2,5
T-shirt XS 1260.0,1260,4,10
T-shirt XS 1270.0,1270,3,10
T-shirt XS 1271.0,1271,12,30
T-shirt XS 1278.57,1278.57,0,0
T-shirt XS 1281.0,1281,14,35
T-shirt XS 1283.93,1283.93,0,0
T-shirt XS 1284.0,1284,8,20
T-shirt XS 1287.0,1287,12,30
T-shirt XS 1296.0,1296,3,10
T-shirt XS 1298.0,1298,2,5
T-shirt XS 1299.0,1299,76,190
T-shirt XS 1309.0,1309,2,5
T-shirt XS 1310.0,1310,3,10
T-shirt XS 1315.0,1315,2,5
T-shirt XS 1319.0,1319,14,35
T-shirt XS 1323.0,1323,2,5
T-shirt XS 1324.0,1324,4,10
T-shirt XS 1328.0,1328,3,10
T-shirt XS 1329.0,1329,4,10
T-shirt XS 1333.0,1333,4,10
T-shirt XS 1338.0,1338,44,110
T-shirt XS 1349.0,1349,32,80
T-shirt XS 1352.0,1352,4,10
T-shirt XS 1354.0,1354,4,10
T-shirt XS 1364.0,1364,8,20
T-shirt XS 1369.0,1369,24,60
T-shirt XS 1388.0,1388,36,90
T-shirt XS 1389.0,1389,2,5
T-shirt XS 1398.0,1398,16,40
T-shirt XS 1399.0,1399,42,105
T-shirt XS 1419.0,1419,2,5
T-shirt XS 1426.0,1426,2,5
T-shirt XS 1431.25,1431.25,0,0
T-shirt XS 1432.0,1432,48,120
T-shirt XS 1438.0,1438,10,25
T-shirt XS 1442.0,1442,16,40
T-shirt XS 1447.0,1447,20,50
T-shirt XS 1449.0,1449,2,5
T-shirt XS 1450.0,1450,8,20
T-shirt XS 1463.0,1463,24,60
T-shirt XS 1473.0,1473,16,40
T-shirt XS 1477.0,1477,24,60
T-shirt XS 1481.0,1481,8,20
T-shirt XS 1499.0,1499,8,20
T-shirt XS 1523.0,1523,94,235
T-shirt XS 1549.0,1549,4,10
T-shirt XS 1556.0,1556,22,55
T-shirt XS 1566.0,1566,2,5
T-shirt XS 1576.0,1576,3,10
T-shirt XS 1593.0,1593,12,30
T-shirt XS 1603.0,1603,4,10
T-shirt XS 1648.0,1648,16,40
T-shirt XS 1669.0,1669,2,5
T-shirt XS 1695.0,1695,16,40
T-shirt XS 1708.0,1708,3,10
T-shirt XS 1729.0,1729,4,10
T-shirt XS 1776.0,1776,3,10
T-shirt XS 1923.0,1923,4,15
T-shirt XS 1934.0,1934,3,10
T-shirt XS 2298.0,2298,3,10
T-shirt XS 2372.0,2372,6,20
T-shirt XS 2442.0,2442,2,5
T-shirt XS 357.0,357,6,15
T-shirt XS 387.0,387,2,5
T-shirt XS 399.0,399,16,40
T-shirt XS 416.0,416,4,10
T-shirt XS 429.0,429,20,50
T-shirt XS 435.0,435,6,15
T-shirt XS 437.0,437,4,10
T-shirt XS 441.0,441,4,10
T-shirt XS 441.9,441.9,0,0
T-shirt XS 446.0,446,10,25
T-shirt XS 448.0,448,4,10
T-shirt XS 449.0,449,14,35
T-shirt XS 450.0,450,8,20
T-shirt XS 453.0,453,2,5
T-shirt XS 455.0,455,14,35
T-shirt XS 457.0,457,2,5
T-shirt XS 459.0,459,6,15
T-shirt XS 461.0,461,4,10
T-shirt XS 464.0,464,18,45
T-shirt XS 468.0,468,2,5
T-shirt XS 469.0,469,10,25
T-shirt XS 473.0,473,2,5
T-shirt XS 474.0,474,20,50
T-shirt XS 475.0,475,12,30
T-shirt XS 475.24,475.24,0,0
T-shirt XS 476.0,476,2,5
T-shirt XS 478.0,478,30,75
T-shirt XS 480.0,480,2,5
T-shirt XS 484.0,484,20,50
T-shirt XS 494.29,494.29,0,0
T-shirt XS 495.0,495,16,40
T-shirt XS 496.0,496,8,20
T-shirt XS 496.19,496.19,0,0
T-shirt XS 497.14,497.14,0,0
T-shirt XS 499.0,499,102,255
T-shirt XS 501.0,501,2,5
T-shirt XS 502.86,502.86,0,0
T-shirt XS 511.0,511,2,5
T-shirt XS 511.43,511.43,0,0
T-shirt XS 517.0,517,20,50
T-shirt XS 519.0,519,12,30
T-shirt XS 519.05,519.05,0,0
T-shirt XS 520.54,520.54,0,0
T-shirt XS 521.0,521,32,80
T-shirt XS 523.0,523,10,25
T-shirt XS 524.76,524.76,0,0
T-shirt XS 525.0,525,16,40
T-shirt XS 526.0,526,8,20
T-shirt XS 528.0,528,8,20
T-shirt XS 529.0,529,26,65
T-shirt XS 533.33,533.33,0,0
T-shirt XS 534.0,534,10,25
T-shirt XS 535.24,535.24,0,0
T-shirt XS 537.0,537,58,145
T-shirt XS 539.0,539,18,45
T-shirt XS 540.95,540.95,0,0
T-shirt XS 541.0,541,2,5
T-shirt XS 542.0,542,8,20
T-shirt XS 543.0,543,14,35
T-shirt XS 545.0,545,58,145
T-shirt XS 546.0,546,6,15
T-shirt XS 547.0,547,10,25
T-shirt XS 548.0,548,10,25
T-shirt XS 549.0,549,22,55
T-shirt XS 550.0,550,4,10
T-shirt XS 551.0,551,70,175
T-shirt XS 551.43,551.43,0,0
T-shirt XS 552.0,552,2,5
T-shirt XS 558.0,558,8,20
T-shirt XS 5584.0,5584,11,40
T-shirt XS 559.05,559.05,0,0
T-shirt XS 560.0,560,68,170
T-shirt XS 561.0,561,6,15
T-shirt XS 562.0,562,4,10
T-shirt XS 563.0,563,30,75
T-shirt XS 565.0,565,18,45
T-shirt XS 566.0,566,4,10
T-shirt XS 567.0,567,8,20
T-shirt XS 568.0,568,24,60
T-shirt XS 568.57,568.57,0,0
T-shirt XS 568.58,568.58,0,0
T-shirt XS 570.48,570.48,0,0
T-shirt XS 571.0,571,18,45
T-shirt XS 573.0,573,34,85
T-shirt XS 574.29,574.29,0,0
T-shirt XS 575.0,575,8,20
T-shirt XS 579.0,579,12,30
T-shirt XS 580.0,580,6,15
T-shirt XS 581.0,581,4,10
T-shirt XS 582.0,582,44,110
T-shirt XS 582.86,582.86,0,0
T-shirt XS 583.0,583,6,15
T-shirt XS 584.76,584.76,0,0
T-shirt XS 586.0,586,6,15
T-shirt XS 588.0,588,2,5
T-shirt XS 589.0,589,68,170
T-shirt XS 590.0,590,22,55
T-shirt XS 591.0,591,46,115
T-shirt XS 593.0,593,4,10
T-shirt XS 594.0,594,2,5
T-shirt XS 595.0,595,10,25
T-shirt XS 597.0,597,236,590
T-shirt XS 598.0,598,4,10
T-shirt XS 599.0,599,190,475
T-shirt XS 599.05,599.05,0,0
T-shirt XS 600.0,600,0,0
T-shirt XS 600.95,600.95,0,0
T-shirt XS 603.0,603,8,20
T-shirt XS 604.0,604,2,5
T-shirt XS 604.76,604.76,0,0
T-shirt XS 605.0,605,14,35
T-shirt XS 606.0,606,2,5
T-shirt XS 611.0,611,4,10
T-shirt XS 612.0,612,150,375
T-shirt XS 613.0,613,28,70
T-shirt XS 614.0,614,8,20
T-shirt XS 615.24,615.24,0,0
T-shirt XS 617.14,617.14,0,0
T-shirt XS 620.0,620,2,5
T-shirt XS 622.0,622,2,5
T-shirt XS 622.86,622.86,0,0
T-shirt XS 625.0,625,16,40
T-shirt XS 626.0,626,78,195
T-shirt XS 627.0,627,2,5
T-shirt XS 629.0,629,20,50
T-shirt XS 630.0,630,6,15
T-shirt XS 630.48,630.48,0,0
T-shirt XS 631.0,631,92,230
T-shirt XS 632.38,632.38,0,0
T-shirt XS 633.0,633,20,50
T-shirt XS 634.29,634.29,0,0
T-shirt XS 635.0,635,258,645
T-shirt XS 636.0,636,4,10
T-shirt XS 641.0,641,112,280
T-shirt XS 642.0,642,2,5
T-shirt XS 643.0,643,2,5
T-shirt XS 645.0,645,4,10
T-shirt XS 646.0,646,28,70
T-shirt XS 647.0,647,2,5
T-shirt XS 647.62,647.62,0,0
T-shirt XS 648.0,648,80,200
T-shirt XS 650.0,650,18,45
T-shirt XS 652.0,652,10,25
T-shirt XS 653.0,653,20,50
T-shirt XS 654.0,654,134,335
T-shirt XS 655.0,655,28,70
T-shirt XS 657.0,657,34,85
T-shirt XS 659.0,659,10,25
T-shirt XS 659.05,659.05,0,0
T-shirt XS 660.0,660,10,25
T-shirt XS 662.0,662,2,5
T-shirt XS 662.86,662.86,0,0
T-shirt XS 664.0,664,172,430
T-shirt XS 665.0,665,2,5
T-shirt XS 665.71,665.71,0,0
T-shirt XS 666.0,666,258,645
T-shirt XS 667.0,667,10,25
T-shirt XS 668.0,668,4,10
T-shirt XS 668.57,668.57,0,0
T-shirt XS 671.0,671,18,45
T-shirt XS 674.0,674,4,10
T-shirt XS 675.0,675,4,10
T-shirt XS 677.0,677,4,10
T-shirt XS 678.0,678,2,5
T-shirt XS 679.0,679,4,10
T-shirt XS 680.0,680,32,80
T-shirt XS 681.9,681.9,0,0
T-shirt XS 683.0,683,6,15
T-shirt XS 684.0,684,26,65
T-shirt XS 685.0,685,12,30
T-shirt XS 688.0,688,4,10
T-shirt XS 692.0,692,48,120
T-shirt XS 693.0,693,18,45
T-shirt XS 694.0,694,6,15
T-shirt XS 694.29,694.29,0,0
T-shirt XS 696.0,696,118,295
T-shirt XS 698.0,698,58,145
T-shirt XS 699.0,699,48,120
T-shirt XS 701.9,701.9,0,0
T-shirt XS 702.0,702,62,155
T-shirt XS 711.0,711,2,5
T-shirt XS 715.0,715,28,70
T-shirt XS 715.24,715.24,0,0
T-shirt XS 716.0,716,20,50
T-shirt XS 721.0,721,20,50
T-shirt XS 724.0,724,2,5
T-shirt XS 725.0,725,40,100
T-shirt XS 726.67,726.67,0,0
T-shirt XS 727.0,727,4,10
T-shirt XS 727.62,727.62,0,0
T-shirt XS 729.0,729,26,65
T-shirt XS 730.0,730,6,15
T-shirt XS 733.0,733,4,10
T-shirt XS 734.29,734.29,0,0
T-shirt XS 736.0,736,60,150
T-shirt XS 737.0,737,20,50
T-shirt XS 743.0,743,2,5
T-shirt XS 744.0,744,2,5
T-shirt XS 747.0,747,14,35
T-shirt XS 748.57,748.57,0,0
T-shirt XS 749.0,749,4,10
T-shirt XS 750.48,750.48,0,0
T-shirt XS 751.0,751,64,160
T-shirt XS 752.38,752.38,0,0
T-shirt XS 758.0,758,2,5
T-shirt XS 759.0,759,180,450
T-shirt XS 760.96,760.96,0,0
T-shirt XS 761.0,761,10,25
T-shirt XS 762.86,762.86,0,0
T-shirt XS 763.0,763,32,80
T-shirt XS 764.0,764,26,65
T-shirt XS 765.0,765,8,20
T-shirt XS 769.0,769,2,5
T-shirt XS 771.0,771,96,240
T-shirt XS 772.0,772,2,5
T-shirt XS 773.0,773,2,5
T-shirt XS 774.0,774,16,40
T-shirt XS 775.0,775,10,25
T-shirt XS 777.0,777,4,10
T-shirt XS 782.0,782,2,5
T-shirt XS 783.0,783,8,20
T-shirt XS 784.76,784.76,0,0
T-shirt XS 785.0,785,2,5
T-shirt XS 786.0,786,6,15
T-shirt XS 788.0,788,454,1135
T-shirt XS 789.0,789,4,10
T-shirt XS 790.0,790,34,85
T-shirt XS 791.0,791,34,85
T-shirt XS 792.0,792,14,35
T-shirt XS 792.38,792.38,0,0
T-shirt XS 795.0,795,4,10
T-shirt XS 795.24,795.24,0,0
T-shirt XS 799.0,799,144,360
T-shirt XS 801.0,801,50,125
T-shirt XS 808.0,808,2,5
T-shirt XS 809.0,809,2,5
T-shirt XS 811.43,811.43,0,0
T-shirt XS 815.24,815.24,0,0
T-shirt XS 816.0,816,4,10
T-shirt XS 817.0,817,22,55
T-shirt XS 818.0,818,6,15
T-shirt XS 819.0,819,4,10
T-shirt XS 820.0,820,12,30
T-shirt XS 824.0,824,102,255
T-shirt XS 825.0,825,20,50
T-shirt XS 828.0,828,12,30
T-shirt XS 831.0,831,2,5
T-shirt XS 832.0,832,24,60
T-shirt XS 833.0,833,8,20
T-shirt XS 835.0,835,46,115
T-shirt XS 835.24,835.24,0,0
T-shirt XS 837.0,837,10,25
T-shirt XS 841.0,841,4,10
T-shirt XS 845.0,845,58,145
T-shirt XS 845.71,845.71,0,0
T-shirt XS 847.0,847,6,15
T-shirt XS 848.0,848,2,5
T-shirt XS 849.0,849,6,15
T-shirt XS 850.0,850,46,115
T-shirt XS 852.0,852,158,395
T-shirt XS 854.0,854,10,25
T-shirt XS 855.0,855,8,20
T-shirt XS 856.0,856,22,55
T-shirt XS 857.0,857,14,35
T-shirt XS 859.0,859,14,35
T-shirt XS 872.0,872,8,20
T-shirt XS 874.0,874,8,20
T-shirt XS 877.0,877,10,25
T-shirt XS 878.1,878.1,0,0
T-shirt XS 881.0,881,16,40
T-shirt XS 882.0,882,4,10
T-shirt XS 884.0,884,6,15
T-shirt XS 885.0,885,4,10
T-shirt XS 886.0,886,12,30
T-shirt XS 888.0,888,80,200
T-shirt XS 889.0,889,6,15
T-shirt XS 892.0,892,4,10
T-shirt XS 894.29,894.29,0,0
T-shirt XS 895.0,895,6,15
T-shirt XS 899.0,899,90,225
T-shirt XS 902.0,902,2,5
T-shirt XS 903.81,903.81,0,0
T-shirt XS 909.0,909,8,20
T-shirt XS 911.0,911,4,10
T-shirt XS 912.0,912,10,25
T-shirt XS 916.0,916,18,45
T-shirt XS 920.0,920,2,5
T-shirt XS 920.95,920.95,0,0
T-shirt XS 921.0,921,6,15
T-shirt XS 922.0,922,16,40
T-shirt XS 922.86,922.86,0,0
T-shirt XS 925.0,925,2,5
T-shirt XS 927.0,927,4,10
T-shirt XS 930.0,930,10,25
T-shirt XS 931.0,931,4,10
T-shirt XS 932.38,932.38,0,0
T-shirt XS 935.0,935,8,20
T-shirt XS 936.0,936,2,5
T-shirt XS 938.1,938.1,0,0
T-shirt XS 939.0,939,76,190
T-shirt XS 940.95,940.95,0,0
T-shirt XS 949.0,949,32,80
T-shirt XS 949.11,949.11,0,0
T-shirt XS 950.0,950,2,5
T-shirt XS 951.43,951.43,0,0
T-shirt XS 953.57,953.57,0,0
T-shirt XS 955.0,955,18,45
T-shirt XS 958.0,958,10,25
T-shirt XS 959.82,959.82,0,0
T-shirt XS 962.0,962,6,15
T-shirt XS 967.0,967,64,160
T-shirt XS 968.0,968,24,60
T-shirt XS 969.0,969,170,425
T-shirt XS 969.52,969.52,0,0
T-shirt XS 978.57,978.57,0,0
T-shirt XS 979.0,979,2,5
T-shirt XS 980.36,980.36,0,0
T-shirt XS 981.25,981.25,0,0
T-shirt XS 984.0,984,8,20
T-shirt XS 985.0,985,2,5
T-shirt XS 986.67,986.67,0,0
T-shirt XS 988.0,988,24,60
T-shirt XS 990.0,990,2,5
T-shirt XS 992.86,992.86,0,0
T-shirt XS 995.0,995,16,40
T-shirt XS 995.54,995.54,0,0
T-shirt XS 999.0,999,306,765
T-shirt XS nan,,17,45
T-shirt XXL 1005.36,1005.36,0,0
T-shirt XXL 1008.0,1008,8,20
T-shirt XXL 1014.0,1014,3,10
T-shirt XXL 1018.0,1018,32,80
T-shirt XXL 1020.0,1020,2,5
T-shirt XXL 1025.89,1025.89,0,0
T-shirt XXL 1028.57,1028.57,0,0
T-shirt XXL 1031.0,1031,4,10
T-shirt XXL 1033.0,1033,48,120
T-shirt XXL 1036.0,1036,20,50
T-shirt XXL 1038.4,1038.4,0,0
T-shirt XXL 1039.29,1039.29,0,0
T-shirt XXL 1041.0,1041,4,10
T-shirt XXL 1043.0,1043,22,55
T-shirt XXL 1044.0,1044,10,25
T-shirt XXL 1053.0,1053,6,15
T-shirt XXL 1058.92,1058.92,0,0
T-shirt XXL 1058.93,1058.93,0,0
T-shirt XXL 1063.0,1063,40,100
T-shirt XXL 1065.0,1065,48,120
T-shirt XXL 1066.0,1066,6,15
T-shirt XXL 1068.0,1068,40,100
T-shirt XXL 1072.0,1072,34,85
T-shirt XXL 1075.0,1075,40,100
T-shirt XXL 1076.0,1076,14,35
T-shirt XXL 1079.0,1079,10,25
T-shirt XXL 1082.0,1082,2,5
T-shirt XXL 1083.0,1083,4,10
T-shirt XXL 1083.04,1083.04,0,0
T-shirt XXL 1085.0,1085,2,5
T-shirt XXL 1088.0,1088,14,35
T-shirt XXL 1092.0,1092,4,10
T-shirt XXL 1093.0,1093,10,25
T-shirt XXL 1094.0,1094,4,10
T-shirt XXL 1096.0,1096,6,15
T-shirt XXL 1098.0,1098,24,60
T-shirt XXL 1099.0,1099,196,490
T-shirt XXL 1105.36,1105.36,0,0
T-shirt XXL 1108.0,1108,2,5
T-shirt XXL 1111.0,1111,10,25
T-shirt XXL 1112.0,1112,70,175
T-shirt XXL 1115.0,1115,118,295
T-shirt XXL 1120.0,1120,2,5
T-shirt XXL 1122.0,1122,22,55
T-shirt XXL 1122.32,1122.32,0,0
T-shirt XXL 1123.21,1123.21,0,0
T-shirt XXL 1125.0,1125,62,155
T-shirt XXL 1126.0,1126,80,200
T-shirt XXL 1127.0,1127,52,130
T-shirt XXL 1129.0,1129,4,10
T-shirt XXL 1130.0,1130,4,10
T-shirt XXL 1132.0,1132,14,35
T-shirt XXL 1133.0,1133,52,130
T-shirt XXL 1134.82,1134.82,0,0
T-shirt XXL 1137.0,1137,44,110
T-shirt XXL 1138.0,1138,18,45
T-shirt XXL 1139.0,1139,14,35
T-shirt XXL 1140.0,1140,44,110
T-shirt XXL 1146.0,1146,4,10
T-shirt XXL 1149.0,1149,90,225
T-shirt XXL 1152.0,1152,14,35
T-shirt XXL 1154.0,1154,4,10
T-shirt XXL 1158.0,1158,4,10
T-shirt XXL 1159.82,1159.82,0,0
T-shirt XXL 1163.0,1163,112,280
T-shirt XXL 1164.0,1164,6,15
T-shirt XXL 1166.0,1166,8,20
T-shirt XXL 1173.0,1173,48,120
T-shirt XXL 1176.0,1176,2,5
T-shirt XXL 1186.0,1186,296,740
T-shirt XXL 1192.0,1192,4,10
T-shirt XXL 1194.64,1194.64,0,0
T-shirt XXL 1199.0,1199,76,190
T-shirt XXL 1201.0,1201,26,65
T-shirt XXL 1204.0,1204,2,5
T-shirt XXL 1213.0,1213,26,65
T-shirt XXL 1228.0,1228,2,5
T-shirt XXL 1229.0,1229,20,50
T-shirt XXL 1231.0,1231,2,5
T-shirt XXL 1238.0,1238,70,175
T-shirt XXL 1245.0,1245,6,15
T-shirt XXL 1249.0,1249,6,15
T-shirt XXL 1249.11,1249.11,0,0
T-shirt XXL 1254.0,1254,4,10
T-shirt XXL 1256.0,1256,4,10
T-shirt XXL 1257.0,1257,12,30
T-shirt XXL 1258.0,1258,10,25
T-shirt XXL 1268.0,1268,3,10
T-shirt XXL 1271.0,1271,28,70
T-shirt XXL 1281.0,1281,10,25
T-shirt XXL 1284.0,1284,6,15
T-shirt XXL 1287.0,1287,26,65
T-shirt XXL 1287.5,1287.5,0,0
T-shirt XXL 1292.0,1292,3,10
T-shirt XXL 1299.0,1299,144,360
T-shirt XXL 1301.0,1301,18,45
T-shirt XXL 1315.0,1315,12,30
T-shirt XXL 1319.0,1319,4,10
T-shirt XXL 1323.0,1323,10,25
T-shirt XXL 1324.0,1324,2,5
T-shirt XXL 1329.0,1329,2,5
T-shirt XXL 1333.0,1333,2,5
T-shirt XXL 1338.0,1338,84,210
T-shirt XXL 1349.0,1349,52,130
T-shirt XXL 1354.0,1354,8,20
T-shirt XXL 1359.82,1359.82,0,0
T-shirt XXL 1364.0,1364,6,15
T-shirt XXL 1369.0,1369,12,30
T-shirt XXL 1386.0,1386,2,5
T-shirt XXL 1399.0,1399,76,190
T-shirt XXL 1403.0,1403,14,35
T-shirt XXL 1409.0,1409,4,10
T-shirt XXL 1419.0,1419,2,5
T-shirt XXL 1426.0,1426,2,5
T-shirt XXL 1432.0,1432,26,65
T-shirt XXL 1438.0,1438,18,45
T-shirt XXL 1442.0,1442,82,205
T-shirt XXL 1473.0,1473,8,20
T-shirt XXL 1477.0,1477,18,45
T-shirt XXL 1496.0,1496,2,5
T-shirt XXL 1499.0,1499,20,50
T-shirt XXL 1518.0,1518,3,10
T-shirt XXL 1523.0,1523,54,135
T-shirt XXL 1556.0,1556,26,65
T-shirt XXL 1576.0,1576,8,20
T-shirt XXL 1593.0,1593,8,20
T-shirt XXL 1610.0,1610,4,10
T-shirt XXL 1648.0,1648,6,15
T-shirt XXL 1662.0,1662,3,10
T-shirt XXL 1669.0,1669,4,10
T-shirt XXL 1670.0,1670,2,5
T-shirt XXL 1691.0,1691,4,10
T-shirt XXL 1695.0,1695,12,30
T-shirt XXL 1698.0,1698,2,5
T-shirt XXL 1714.0,1714,3,10
T-shirt XXL 1990.0,1990,3,10
T-shirt XXL 1998.0,1998,3,10
T-shirt XXL 2130.0,2130,3,10
T-shirt XXL 2372.0,2372,3,10
T-shirt XXL 2389.28,2389.28,0,0
T-shirt XXL 2664.0,2664,6,20
T-shirt XXL 2676.0,2676,3,10
T-shirt XXL 399.0,399,10,25
T-shirt XXL 408.57,408.57,0,0
T-shirt XXL 414.29,414.29,0,0
T-shirt XXL 416.0,416,10,25
T-shirt XXL 427.62,427.62,0,0
T-shirt XXL 429.0,429,18,45
T-shirt XXL 435.0,435,20,50
T-shirt XXL 437.0,437,2,5
T-shirt XXL 441.0,441,2,5
T-shirt XXL 443.0,443,4,10
T-shirt XXL 448.0,448,2,5
T-shirt XXL 449.0,449,18,45
T-shirt XXL 450.0,450,20,50
T-shirt XXL 451.43,451.43,0,0
T-shirt XXL 455.0,455,24,60
T-shirt XXL 455.24,455.24,0,0
T-shirt XXL 457.0,457,10,25
T-shirt XXL 461.0,461,6,15
T-shirt XXL 464.0,464,26,65
T-shirt XXL 474.0,474,8,20
T-shirt XXL 475.0,475,34,85
T-shirt XXL 475.24,475.24,0,0
T-shirt XXL 476.0,476,2,5
T-shirt XXL 477.0,477,6,15
T-shirt XXL 478.0,478,32,80
T-shirt XXL 480.0,480,4,10
T-shirt XXL 482.86,482.86,0,0
T-shirt XXL 484.0,484,10,25
T-shirt XXL 486.0,486,4,10
T-shirt XXL 491.0,491,8,20
T-shirt XXL 495.0,495,28,70
T-shirt XXL 496.0,496,26,65
T-shirt XXL 498.1,498.1,0,0
T-shirt XXL 499.0,499,104,260
T-shirt XXL 501.0,501,14,35
T-shirt XXL 507.0,507,14,35
T-shirt XXL 511.0,511,2,5
T-shirt XXL 511.43,511.43,0,0
T-shirt XXL 517.0,517,42,105
T-shirt XXL 517.14,517.14,0,0
T-shirt XXL 519.0,519,6,15
T-shirt XXL 519.05,519.05,0,0
T-shirt XXL 520.54,520.54,0,0
T-shirt XXL 521.0,521,52,130
T-shirt XXL 521.9,521.9,0,0
T-shirt XXL 522.0,522,2,5
T-shirt XXL 523.0,523,20,50
T-shirt XXL 525.0,525,20,50
T-shirt XXL 526.0,526,6,15
T-shirt XXL 529.0,529,52,130
T-shirt XXL 533.33,533.33,0,0
T-shirt XXL 534.0,534,8,20
T-shirt XXL 536.19,536.19,0,0
T-shirt XXL 537.0,537,38,95
T-shirt XXL 539.0,539,46,115
T-shirt XXL 541.0,541,4,10
T-shirt XXL 541.9,541.9,0,0
